ID,Visits,SiteType,Rank,StartTime,EndTime,TimeInterval,ObamaMentions
n945,88,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n946,85,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n947,68,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n948,55,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n949,185,Media,6,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n950,287,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n951,143,Politics,6,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n952,98,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n953,85,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n954,125,Media,3,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n955,158,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n956,98,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n957,92,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n958,471,Media,18,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n960,335,Media,10,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n961,54,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n966,439,Media,13,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n967,80,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n968,59,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n970,125,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n971,176,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n973,223,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n975,65,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n976,84,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n977,142,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n978,179,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n979,93,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n980,105,Media,2,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n983,56,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n984,199,Media,7,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n986,425,Media,16,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n987,172,Politics,5,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n988,86,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n989,181,Media,12,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n990,186,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n991,35,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n992,369,Politics,5,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n993,116,Media,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n995,68,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n996,31,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n997,148,Media,5,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n998,404,Media,14,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n999,150,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1000,59,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1001,106,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1002,105,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1003,257,Media,11,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1004,47,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1005,77,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1007,103,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1010,128,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1011,59,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1012,233,Media,12,610,1200,"<[ 610, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n1013,218,Politics,6,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1015,91,Media,2,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1016,110,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1017,381,Media,13,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1018,88,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1019,116,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1020,88,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1021,54,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1022,194,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1023,133,Politics,3,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1025,229,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1026,324,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1027,187,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1028,290,Media,7,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1029,88,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1030,123,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1031,58,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1032,82,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1033,192,Media,5,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1035,272,Media,7,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1038,268,Media,8,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1041,39,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1042,180,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1043,47,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1044,100,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1045,229,Politics,8,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1046,190,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1051,322,Media,11,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1053,67,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1055,177,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1056,67,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n1057,34,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1059,47,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1060,47,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1061,65,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1062,228,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1064,55,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1065,50,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1066,104,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1068,105,Politics,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1071,182,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1072,139,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1073,118,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1074,227,Media,9,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1075,88,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1076,47,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1080,122,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1081,41,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1084,321,Media,11,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1086,421,Media,14,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1087,85,Politics,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1088,52,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1089,376,Politics,4,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1090,127,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1091,77,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1092,34,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1093,69,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1097,46,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1098,557,Media,17,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1099,118,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1100,39,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1101,66,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1103,68,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1104,53,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1106,192,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1107,126,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1108,209,Politics,6,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1111,31,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1115,94,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1116,250,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1117,42,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1118,106,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1119,119,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1120,219,Media,8,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1121,95,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1122,53,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1123,162,Media,8,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1124,289,Politics,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1125,34,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1126,27,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1128,44,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1129,46,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1130,194,Politics,4,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1132,125,Politics,4,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1133,65,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1134,88,Politics,4,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1135,226,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1136,94,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1137,72,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1138,390,Media,14,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1139,65,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1140,65,Media,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1141,117,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1144,78,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1148,41,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1150,151,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1153,78,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1154,98,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1155,248,Media,10,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1156,157,Media,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1159,43,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1160,58,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1161,341,Politics,5,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1163,53,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1166,91,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1167,89,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1168,116,Politics,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1170,58,Media,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1171,41,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1173,240,Media,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1174,322,Media,12,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1176,68,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1177,103,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1179,124,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1180,77,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1181,176,Media,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1182,311,Politics,10,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1183,223,Media,6,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1187,103,Politics,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1188,99,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1190,54,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1191,395,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1195,60,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1197,101,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1198,76,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1199,70,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1201,33,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1202,130,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1208,73,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1211,80,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1213,273,Politics,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1214,137,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1215,92,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1218,137,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1220,232,Media,7,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1224,47,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1227,321,Media,13,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1229,38,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1230,75,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1231,80,Media,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1234,87,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1235,83,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1238,116,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1240,68,Politics,1,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1242,121,Politics,2,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1243,135,Media,3,610,1200,"<[ 610, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1244,39,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1246,65,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1247,123,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1249,29,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1250,35,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1254,83,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1255,54,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1258,98,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1259,41,Media,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1261,27,Politics,1,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
n1263,56,Politics,2,710,1200,"<[ 710, 1200 ]>","< [0, 1150, 0); [ 1150, 1200, 100)>"
